block,neighbourhood,street,jewish_insitute,public_institution,gas_station,banco,car_thefts,month,education,employment_rate
655.0,V. Crespo,Camargo,0.0,0.0,0.0,0.0,0.0,8.0,12.40674877166748,0.9407408237457275
610.0,V. Crespo,Olaya,0.0,0.0,0.0,0.0,0.0,8.0,11.919889450073242,0.9265944361686707
618.0,V. Crespo,Hidalgo,0.0,0.0,0.0,0.0,0.0,8.0,11.919889450073242,0.9265944361686707
555.0,V. Crespo,Angel Gallardo,0.0,0.0,0.0,1.0,0.0,8.0,10.068410873413086,0.9325661659240723
672.0,V. Crespo,Corrientes,0.0,0.0,0.0,1.0,0.0,8.0,11.321651458740234,0.9536231756210327
671.0,V. Crespo,Corrientes,0.0,0.0,0.0,1.0,0.0,8.0,11.321651458740234,0.9536231756210327
674.0,V. Crespo,Corrientes,0.0,0.0,0.0,0.0,0.0,8.0,11.321651458740234,0.9536231756210327
673.0,V. Crespo,Corrientes,0.0,1.0,0.0,0.0,0.0,8.0,11.321651458740234,0.9536231756210327
711.0,V. Crespo,Luis Maria Drago,0.0,0.0,0.0,0.0,0.0,8.0,11.839622497558594,0.9515738487243652
670.0,V. Crespo,Corrientes,0.0,1.0,0.0,1.0,0.0,8.0,11.321651458740234,0.9536231756210327
668.0,V. Crespo,Corrientes,0.0,0.0,0.0,1.0,0.0,8.0,11.321651458740234,0.9536231756210327
712.0,V. Crespo,Luis Maria Drago,0.0,0.0,0.0,0.0,0.0,8.0,11.839622497558594,0.9515738487243652
713.0,V. Crespo,Luis Maria Drago,0.0,0.0,0.0,0.0,1.0,8.0,11.839622497558594,0.9515738487243652
669.0,V. Crespo,Corrientes,0.0,0.0,0.0,1.0,0.0,8.0,11.321651458740234,0.9536231756210327
162.0,Belgrano,Virrey Arredondo,0.0,0.0,0.0,0.0,0.0,8.0,10.70173168182373,0.9392405152320862
174.0,Belgrano,Virrey Loreto,0.0,0.0,0.0,0.0,0.25,8.0,10.70173168182373,0.9392405152320862
156.0,Belgrano,Virrey Olaguer y,0.0,0.0,0.0,0.0,0.0,8.0,10.70173168182373,0.9392405152320862
155.0,Belgrano,Virrey Olaguer y,0.0,0.0,0.0,0.0,0.0,8.0,10.70173168182373,0.9392405152320862
246.0,Belgrano,Vidal,0.0,0.0,0.0,0.0,0.0,8.0,10.043587684631348,0.9331896305084229
232.0,Belgrano,Cramer,0.0,0.0,0.0,0.0,0.0,8.0,10.043587684631348,0.9331896305084229
157.0,Belgrano,Virrey Olaguer y,0.0,0.0,0.0,0.0,0.0,8.0,10.70173168182373,0.9392405152320862
267.0,Belgrano,Moldes,0.0,0.0,0.0,0.0,0.0,8.0,10.043587684631348,0.9331896305084229
247.0,Belgrano,Vidal,0.0,0.0,0.0,0.0,0.0,8.0,10.043587684631348,0.9331896305084229
161.0,Belgrano,Virrey Arredondo,0.0,0.0,0.0,0.0,0.0,8.0,10.70173168182373,0.9392405152320862
158.0,Belgrano,Virrey Olaguer y,0.0,0.0,0.0,0.0,0.0,8.0,10.70173168182373,0.9392405152320862
163.0,Belgrano,Virrey Arredondo,0.0,0.0,0.0,0.0,0.0,8.0,10.70173168182373,0.9392405152320862
313.0,Belgrano,Ciudad de la Paz,0.0,0.0,0.0,0.0,0.0,8.0,10.544400215148926,0.9325025677680969
290.0,Belgrano,Amenabar,0.0,0.0,0.0,0.0,0.25,8.0,10.544400215148926,0.9325025677680969
289.0,Belgrano,Amenabar,0.0,0.0,0.0,0.0,1.25,8.0,10.544400215148926,0.9325025677680969
270.0,Belgrano,Moldes,0.0,0.0,0.0,1.0,0.0,8.0,10.043587684631348,0.9331896305084229
230.0,Belgrano,Cramer,0.0,0.0,0.0,0.0,0.0,8.0,10.043587684631348,0.9331896305084229
229.0,Belgrano,Cramer,0.0,0.0,0.0,0.0,0.0,8.0,10.043587684631348,0.9331896305084229
154.0,Belgrano,Virrey Aviles,0.0,0.0,0.0,0.0,0.0,8.0,10.70173168182373,0.9392405152320862
231.0,Belgrano,Cramer,0.0,0.0,0.0,0.0,0.0,8.0,10.043587684631348,0.9331896305084229
311.0,Belgrano,Ciudad de la Paz,0.0,0.0,0.0,0.0,0.0,8.0,10.544400215148926,0.9325025677680969
288.0,Belgrano,Amenabar,0.0,0.0,0.0,0.0,0.0,8.0,10.544400215148926,0.9325025677680969
173.0,Belgrano,Virrey Loreto,0.0,0.0,0.0,0.0,0.25,8.0,10.70173168182373,0.9392405152320862
227.0,Belgrano,Cramer,0.0,0.0,0.0,0.0,0.0,8.0,10.043587684631348,0.9331896305084229
269.0,Belgrano,Moldes,0.0,0.0,0.0,0.0,1.0,8.0,10.043587684631348,0.9331896305084229
153.0,Belgrano,Virrey Aviles,0.0,0.0,0.0,0.0,0.0,8.0,9.9378080368042,0.9415923953056335
314.0,Belgrano,Ciudad de la Paz,0.0,0.0,0.0,0.0,0.25,8.0,10.544400215148926,0.9325025677680969
266.0,Belgrano,Moldes,0.0,0.0,0.0,0.0,0.0,8.0,10.043587684631348,0.9331896305084229
312.0,Belgrano,Ciudad de la Paz,0.0,0.0,0.0,0.0,0.0,8.0,10.544400215148926,0.9325025677680969
233.0,Belgrano,Cramer,0.0,0.0,1.0,0.0,0.0,8.0,10.043587684631348,0.9331896305084229
172.0,Belgrano,Virrey Loreto,0.0,0.0,0.0,0.0,0.0,8.0,10.70173168182373,0.9392405152320862
226.0,Belgrano,Cramer,0.0,0.0,0.0,0.0,0.0,8.0,10.043587684631348,0.9331896305084229
268.0,Belgrano,Moldes,0.0,0.0,0.0,0.0,0.0,8.0,10.043587684631348,0.9331896305084229
225.0,Belgrano,Cramer,0.0,0.0,0.0,0.0,0.0,8.0,10.043587684631348,0.9331896305084229
291.0,Belgrano,Amenabar,0.0,0.0,0.0,0.0,0.0,8.0,10.544400215148926,0.9325025677680969
228.0,Belgrano,Cramer,0.0,0.0,0.0,0.0,0.0,8.0,10.043587684631348,0.9331896305084229
292.0,Belgrano,Amenabar,0.0,0.0,0.0,0.0,0.0,8.0,10.544400215148926,0.9325025677680969
262.0,Belgrano,Moldes,0.0,0.0,0.0,0.0,0.5,8.0,10.043587684631348,0.9331896305084229
261.0,Belgrano,Moldes,0.0,0.0,0.0,0.0,0.5,8.0,10.043587684631348,0.9331896305084229
263.0,Belgrano,Moldes,0.0,0.0,0.0,0.0,0.0,8.0,10.043587684631348,0.9331896305084229
265.0,Belgrano,Moldes,0.0,0.0,0.0,0.0,0.0,8.0,10.043587684631348,0.9331896305084229
264.0,Belgrano,Moldes,0.0,0.0,0.0,0.0,0.0,8.0,10.043587684631348,0.9331896305084229
337.0,Belgrano,Cabildo,0.0,0.0,0.0,0.0,0.0,8.0,10.544400215148926,0.9325025677680969
336.0,Belgrano,Cabildo,0.0,0.0,1.0,0.0,0.0,8.0,10.544400215148926,0.9325025677680969
334.0,Belgrano,Cabildo,0.0,0.0,0.0,0.0,0.0,8.0,10.544400215148926,0.9325025677680969
335.0,Belgrano,Cabildo,0.0,0.0,0.0,0.0,0.0,8.0,10.544400215148926,0.9325025677680969
223.0,Belgrano,Federico Lacroze,0.0,0.0,0.0,1.0,0.0,8.0,10.043587684631348,0.9331896305084229
198.0,Belgrano,Aguilar,0.0,0.0,0.0,0.0,0.0,8.0,10.160873413085938,0.9373776912689209
224.0,Belgrano,Federico Lacroze,0.0,0.0,0.0,0.0,0.0,8.0,10.043587684631348,0.9331896305084229
202.0,Belgrano,Palpa,0.0,0.0,0.0,0.0,0.0,8.0,10.160873413085938,0.9373776912689209
201.0,Belgrano,Palpa,0.0,0.0,0.0,0.0,0.0,8.0,10.160873413085938,0.9373776912689209
285.0,Belgrano,Amenabar,0.0,0.0,0.0,0.0,0.0,8.0,10.544400215148926,0.9325025677680969
284.0,Belgrano,Amenabar,0.0,0.0,0.0,0.0,0.0,8.0,10.544400215148926,0.9325025677680969
306.0,Belgrano,Ciudad de la Paz,0.0,0.0,0.0,0.0,0.0,8.0,10.544400215148926,0.9325025677680969
310.0,Belgrano,Ciudad de la Paz,0.0,0.0,0.0,0.0,0.0,8.0,10.544400215148926,0.9325025677680969
184.0,Belgrano,Zabala,0.0,0.0,0.0,0.0,0.0,8.0,10.374714851379395,0.930345356464386
307.0,Belgrano,Ciudad de la Paz,0.0,0.0,0.0,0.0,0.0,8.0,10.544400215148926,0.9325025677680969
222.0,Belgrano,Federico Lacroze,0.0,0.0,0.0,0.0,0.0,8.0,10.043587684631348,0.9331896305084229
199.0,Belgrano,Aguilar,0.0,0.0,0.0,0.0,0.0,8.0,10.160873413085938,0.9373776912689209
203.0,Belgrano,Palpa,0.0,0.0,0.0,0.0,0.0,8.0,10.160873413085938,0.9373776912689209
309.0,Belgrano,Ciudad de la Paz,0.0,0.0,0.0,0.0,0.0,8.0,10.544400215148926,0.9325025677680969
286.0,Belgrano,Amenabar,0.0,0.0,0.0,0.0,0.0,8.0,10.544400215148926,0.9325025677680969
308.0,Belgrano,Ciudad de la Paz,0.0,0.0,0.0,0.0,0.0,8.0,10.544400215148926,0.9325025677680969
185.0,Belgrano,Zabala,0.0,0.0,0.0,0.0,0.0,8.0,10.385382652282715,0.9459963440895081
190.0,Belgrano,Cespedes,0.0,0.0,0.0,0.0,0.0,8.0,10.160873413085938,0.9373776912689209
212.0,Belgrano,Teodoro Garcia,0.0,0.0,0.0,0.0,0.0,8.0,10.35263729095459,0.9349401593208313
186.0,Belgrano,Zabala,0.0,0.0,0.0,0.0,0.0,8.0,10.385382652282715,0.9459963440895081
191.0,Belgrano,Cespedes,0.0,0.0,0.0,0.0,0.0,8.0,10.160873413085938,0.9373776912689209
213.0,Belgrano,Teodoro Garcia,0.0,0.0,0.0,0.0,0.5,8.0,10.35263729095459,0.9349401593208313
197.0,Belgrano,Aguilar,0.0,0.0,0.0,0.0,0.0,8.0,10.160873413085938,0.9373776912689209
192.0,Belgrano,Cespedes,0.0,0.0,0.0,0.0,0.0,8.0,10.160873413085938,0.9373776912689209
211.0,Belgrano,Teodoro Garcia,0.0,0.0,0.0,0.0,0.0,8.0,10.35263729095459,0.9349401593208313
287.0,Belgrano,Amenabar,0.0,0.0,0.0,0.0,0.0,8.0,10.544400215148926,0.9325025677680969
331.0,Belgrano,Cabildo,0.0,1.0,0.0,1.0,0.0,8.0,10.544400215148926,0.9325025677680969
333.0,Belgrano,Cabildo,0.0,0.0,0.0,1.0,0.0,8.0,10.544400215148926,0.9325025677680969
330.0,Belgrano,Cabildo,0.0,0.0,0.0,1.0,0.0,8.0,10.544400215148926,0.9325025677680969
332.0,Belgrano,Cabildo,0.0,0.0,0.0,1.0,0.0,8.0,10.544400215148926,0.9325025677680969
210.0,Belgrano,Teodoro Garcia,0.0,0.0,0.0,0.0,0.0,8.0,10.1022310256958,0.9352836608886719
409.0,Belgrano,3 de Febrero,0.0,0.0,0.0,0.0,0.0,8.0,12.14677619934082,0.9560977816581726
193.0,Belgrano,Aguilar,0.0,0.0,0.0,0.0,0.25,8.0,10.160873413085938,0.9373776912689209
159.0,Belgrano,Virrey Arredondo,0.0,0.0,0.0,0.0,0.0,8.0,10.70173168182373,0.9392405152320862
362.0,Belgrano,Vuelta de Obligad,0.0,0.0,0.0,0.0,0.25,8.0,9.882553100585938,0.9308805465698242
365.0,Belgrano,Vuelta de Obligad,0.0,0.0,0.0,0.0,0.0,8.0,10.479850769042969,0.9345317482948303
169.0,Belgrano,Virrey Loreto,0.0,0.0,0.0,0.0,0.0,8.0,10.70173168182373,0.9392405152320862
378.0,Belgrano,Arcos,0.0,0.0,0.0,0.0,0.0,8.0,12.38466739654541,0.9493243098258972
412.0,Belgrano,3 de Febrero,0.0,0.0,0.0,0.0,0.25,8.0,12.650824546813965,0.9537830352783203
413.0,Belgrano,3 de Febrero,0.0,0.0,0.0,0.0,0.0,8.0,12.650824546813965,0.9537830352783203
393.0,Belgrano,O´Higgins,0.0,0.0,0.0,0.0,0.0,8.0,12.38466739654541,0.9493243098258972
187.0,Belgrano,Cespedes,0.0,0.0,0.0,0.0,0.0,8.0,10.385382652282715,0.9459963440895081
221.0,Belgrano,Federico Lacroze,0.0,0.0,0.0,0.0,0.0,8.0,10.043587684631348,0.9331896305084229
380.0,Belgrano,Arcos,0.0,0.0,0.0,0.0,0.25,8.0,12.38466739654541,0.9493243098258972
411.0,Belgrano,3 de Febrero,0.0,1.0,0.0,0.0,0.5,8.0,12.650824546813965,0.9537830352783203
160.0,Belgrano,Virrey Arredondo,0.0,0.0,0.0,0.0,0.0,8.0,10.70173168182373,0.9392405152320862
171.0,Belgrano,Virrey Loreto,0.0,0.0,0.0,0.0,0.0,8.0,10.70173168182373,0.9392405152320862
396.0,Belgrano,O´Higgins,0.0,0.0,0.0,0.0,0.0,8.0,12.38466739654541,0.9493243098258972
183.0,Belgrano,Zabala,0.0,0.0,0.0,0.0,0.25,8.0,10.374714851379395,0.930345356464386
209.0,Belgrano,Teodoro Garcia,0.0,0.0,0.0,0.0,0.0,8.0,10.1022310256958,0.9352836608886719
189.0,Belgrano,Cespedes,0.0,0.0,0.0,0.0,0.0,8.0,10.160873413085938,0.9373776912689209
170.0,Belgrano,Virrey Loreto,0.0,0.0,0.0,0.0,0.0,8.0,10.70173168182373,0.9392405152320862
182.0,Belgrano,Zabala,0.0,0.0,0.0,0.0,0.0,8.0,10.374714851379395,0.930345356464386
379.0,Belgrano,Arcos,0.0,0.0,0.0,0.0,0.0,8.0,12.38466739654541,0.9493243098258972
167.0,Belgrano,Virrey Loreto,0.0,0.0,0.0,0.0,0.0,8.0,10.70173168182373,0.9392405152320862
195.0,Belgrano,Aguilar,0.0,0.0,0.0,0.0,0.0,8.0,10.160873413085938,0.9373776912689209
364.0,Belgrano,Vuelta de Obligad,0.0,0.0,0.0,0.0,0.25,8.0,10.479850769042969,0.9345317482948303
188.0,Belgrano,Cespedes,0.0,0.0,0.0,0.0,0.0,8.0,10.160873413085938,0.9373776912689209
180.0,Belgrano,Zabala,0.0,0.0,0.0,0.0,0.25,8.0,10.374714851379395,0.930345356464386
410.0,Belgrano,3 de Febrero,0.0,0.0,0.0,0.0,0.25,8.0,12.14677619934082,0.9560977816581726
377.0,Belgrano,Arcos / O´Higgins,0.0,0.0,0.0,0.0,0.0,8.0,12.38466739654541,0.9493243098258972
395.0,Belgrano,O´Higgins,0.0,0.0,0.0,0.0,0.0,8.0,12.38466739654541,0.9493243098258972
168.0,Belgrano,Virrey Loreto,0.0,1.0,0.0,0.0,0.0,8.0,10.70173168182373,0.9392405152320862
363.0,Belgrano,Vuelta de Obligad,0.0,0.0,0.0,0.0,0.0,8.0,10.479850769042969,0.9345317482948303
196.0,Belgrano,Aguilar,0.0,0.0,0.0,0.0,0.0,8.0,10.160873413085938,0.9373776912689209
220.0,Belgrano,Federico Lacroze,0.0,0.0,0.0,0.0,0.0,8.0,10.043587684631348,0.9331896305084229
394.0,Belgrano,O´Higgins,0.0,0.0,0.0,0.0,0.0,8.0,12.38466739654541,0.9493243098258972
194.0,Belgrano,Aguilar,0.0,0.0,0.0,0.0,0.25,8.0,10.160873413085938,0.9373776912689209
181.0,Belgrano,Zabala,0.0,0.0,0.0,0.0,0.25,8.0,10.374714851379395,0.930345356464386
200.0,Belgrano,Palpa,0.0,0.0,0.0,0.0,0.0,8.0,10.160873413085938,0.9373776912689209
427.0,Belgrano,11 de Septiembre,0.0,0.0,0.0,0.0,0.0,8.0,11.908884048461914,0.9628713130950928
429.0,Belgrano,11 de Septiembre,0.0,1.0,0.0,0.0,1.0,8.0,11.908884048461914,0.9628713130950928
426.0,Belgrano,11 de Septiembre,0.0,0.0,0.0,0.0,0.0,8.0,11.908884048461914,0.9628713130950928
430.0,Belgrano,11 de Septiembre,0.0,0.0,0.0,1.0,0.0,8.0,11.908884048461914,0.9628713130950928
428.0,Belgrano,11 de Septiembre,0.0,1.0,0.0,0.0,0.0,8.0,11.908884048461914,0.9628713130950928
445.0,Belgrano,Arribenos,0.0,0.0,0.0,0.0,0.0,8.0,12.412932395935059,0.9605565071105957
448.0,Belgrano,Villanueva,0.0,0.0,0.0,0.0,0.0,8.0,12.916980743408203,0.9582417607307434
219.0,Belgrano,Federico Lacroze,0.0,0.0,0.0,0.0,0.0,8.0,10.043587684631348,0.9331896305084229
449.0,Belgrano,Villanueva,0.0,1.0,0.0,0.0,0.0,8.0,12.916980743408203,0.9582417607307434
218.0,Belgrano,Federico Lacroze,0.0,0.0,0.0,0.0,0.0,8.0,10.043587684631348,0.9331896305084229
217.0,Belgrano,Federico Lacroze,0.0,0.0,0.0,0.0,0.0,8.0,10.043587684631348,0.9331896305084229
443.0,Belgrano,Arribenos,1.0,1.0,0.0,0.0,0.0,8.0,12.412932395935059,0.9605565071105957
177.0,Belgrano,Zabala,0.0,0.0,0.0,0.0,0.0,8.0,10.264824867248535,0.9504876136779785
444.0,Belgrano,Arribenos,0.0,0.0,0.0,0.0,0.0,8.0,12.412932395935059,0.9605565071105957
166.0,Belgrano,Virrey Loreto,0.0,0.0,0.0,0.0,0.0,8.0,10.70173168182373,0.9392405152320862
206.0,Belgrano,Teodoro Garcia,0.0,1.0,0.0,0.0,1.0,8.0,10.160873413085938,0.9373776912689209
178.0,Belgrano,Zabala,0.0,0.0,0.0,0.0,0.0,8.0,10.264824867248535,0.9504876136779785
207.0,Belgrano,Teodoro Garcia,0.0,0.0,0.0,0.0,0.0,8.0,10.1022310256958,0.9352836608886719
208.0,Belgrano,Teodoro Garcia,0.0,0.0,0.0,0.0,0.0,8.0,10.1022310256958,0.9352836608886719
165.0,Belgrano,Virrey Loreto,0.0,0.0,0.0,0.0,0.0,8.0,10.70173168182373,0.9392405152320862
179.0,Belgrano,Zabala,0.0,0.0,0.0,0.0,0.0,8.0,10.264824867248535,0.9504876136779785
452.0,Belgrano,Luis Maria Campos,0.0,0.0,0.0,1.0,0.0,8.0,12.916980743408203,0.9582417607307434
450.0,Belgrano,Luis Maria Campos,0.0,0.0,0.0,0.0,0.0,8.0,12.916980743408203,0.9582417607307434
451.0,Belgrano,Luis Maria Campos,0.0,0.0,0.0,1.0,0.0,8.0,12.916980743408203,0.9582417607307434
453.0,Belgrano,Luis Maria Campos,0.0,0.0,0.0,1.0,0.0,8.0,12.916980743408203,0.9582417607307434
216.0,Belgrano,Federico Lacroze,0.0,0.0,0.0,1.0,0.0,8.0,10.043587684631348,0.9331896305084229
460.0,Belgrano,Libertador,0.0,0.0,0.0,0.0,0.0,8.0,12.916980743408203,0.9582417607307434
461.0,Belgrano,Libertador,0.0,0.0,0.0,0.0,0.0,8.0,12.916980743408203,0.9582417607307434
205.0,Belgrano,Teodoro Garcia,0.0,0.0,0.0,0.0,1.0,8.0,10.160873413085938,0.9373776912689209
456.0,Belgrano,Sdo.de la Indepen,0.0,0.0,0.0,0.0,0.0,8.0,12.916980743408203,0.9582417607307434
214.0,Belgrano,Federico Lacroze,0.0,0.0,0.0,0.0,0.0,8.0,10.35263729095459,0.9349401593208313
462.0,Belgrano,Libertador,0.0,0.0,1.0,0.0,0.0,8.0,12.916980743408203,0.9582417607307434
215.0,Belgrano,Federico Lacroze,0.0,0.0,0.0,0.0,0.0,8.0,10.043587684631348,0.9331896305084229
455.0,Belgrano,Sdo.de la Indepen,0.0,0.0,0.0,0.0,0.0,8.0,12.916980743408203,0.9582417607307434
176.0,Belgrano,Zabala,0.0,0.0,0.0,0.0,0.0,8.0,10.70173168182373,0.9392405152320862
459.0,Belgrano,Migueletes,0.0,0.0,0.0,0.0,0.0,8.0,12.916980743408203,0.9582417607307434
457.0,Belgrano,Sdo.de la Indepen,0.0,0.0,0.0,0.0,0.0,8.0,12.916980743408203,0.9582417607307434
204.0,Belgrano,Teodoro Garcia,0.0,0.0,0.0,0.0,0.0,8.0,10.160873413085938,0.9373776912689209
175.0,Belgrano,Zabala,0.0,0.0,0.0,0.0,0.0,8.0,10.70173168182373,0.9392405152320862
164.0,Belgrano,Virrey Loreto,0.0,0.0,0.0,0.0,0.0,8.0,10.70173168182373,0.9392405152320862
458.0,Belgrano,Migueletes,0.0,0.0,0.0,0.0,0.0,8.0,12.916980743408203,0.9582417607307434
490.0,V. Crespo,Serrano,0.0,0.0,0.0,0.0,0.0,8.0,13.163223266601562,0.9510834813117981
467.0,V. Crespo,J. B. Justo,0.0,0.0,1.0,0.0,0.0,8.0,12.916980743408203,0.9582417607307434
684.0,V. Crespo,Vera,0.0,0.0,0.0,0.0,0.0,8.0,11.321651458740234,0.9536231756210327
480.0,V. Crespo,Thames,0.0,0.0,0.0,0.0,0.25,8.0,12.916980743408203,0.9582417607307434
707.0,V. Crespo,Aguirre,0.0,0.0,0.0,0.0,0.0,8.0,11.839622497558594,0.9515738487243652
465.0,V. Crespo,J. B. Justo,0.0,0.0,0.0,0.0,0.25,8.0,12.916980743408203,0.9582417607307434
675.0,V. Crespo,Villaroel,0.0,0.0,0.0,0.0,0.0,8.0,11.321651458740234,0.9536231756210327
685.0,V. Crespo,Vera,0.0,0.0,0.0,0.0,1.25,8.0,11.321651458740234,0.9536231756210327
497.0,V. Crespo,Gurruchaga,0.0,0.0,0.0,0.0,0.0,8.0,13.409465789794922,0.9439252614974976
481.0,V. Crespo,Thames,0.0,0.0,0.0,0.0,0.25,8.0,12.916980743408203,0.9582417607307434
496.0,V. Crespo,Gurruchaga,0.0,0.0,0.0,0.0,0.0,8.0,13.409465789794922,0.9439252614974976
498.0,V. Crespo,Gurruchaga,1.0,0.0,0.0,0.0,0.0,8.0,13.409465789794922,0.9439252614974976
686.0,V. Crespo,Vera,0.0,0.0,0.0,0.0,2.5,8.0,11.321651458740234,0.9536231756210327
464.0,V. Crespo,J. B. Justo,0.0,0.0,0.0,0.0,0.25,8.0,12.916980743408203,0.9582417607307434
706.0,V. Crespo,Aguirre,0.0,0.0,0.0,0.0,0.0,8.0,11.839622497558594,0.9515738487243652
694.0,V. Crespo,Velasco,0.0,0.0,0.0,0.0,0.0,8.0,11.620770454406738,0.9401088356971741
705.0,V. Crespo,Aguirre,1.0,0.0,0.0,0.0,0.0,8.0,11.839622497558594,0.9515738487243652
683.0,V. Crespo,Vera,0.0,0.0,0.0,0.0,0.0,8.0,11.321651458740234,0.9536231756210327
697.0,V. Crespo,Velasco,0.0,0.0,0.0,0.0,0.0,8.0,11.585578918457031,0.9525066018104553
489.0,V. Crespo,Serrano,0.0,0.0,0.0,0.0,1.0,8.0,13.163223266601562,0.9510834813117981
695.0,V. Crespo,Velasco,0.0,0.0,0.0,0.0,0.0,8.0,11.620770454406738,0.9401088356971741
696.0,V. Crespo,Velasco,0.0,0.0,0.0,0.0,0.0,8.0,11.585578918457031,0.9525066018104553
488.0,V. Crespo,Serrano,0.0,0.0,0.0,0.0,0.0,8.0,13.163223266601562,0.9510834813117981
466.0,V. Crespo,J. B. Justo,0.0,0.0,0.0,0.0,0.25,8.0,12.916980743408203,0.9582417607307434
482.0,V. Crespo,Thames,0.0,0.0,0.0,0.0,0.0,8.0,12.916980743408203,0.9582417607307434
708.0,V. Crespo,Aguirre,1.0,0.0,0.0,0.0,0.25,8.0,11.839622497558594,0.9515738487243652
503.0,V. Crespo,Acevedo,0.0,0.0,0.0,0.0,2.0,8.0,13.409465789794922,0.9439252614974976
505.0,V. Crespo,Acevedo,0.0,0.0,0.0,0.0,0.0,8.0,13.409465789794922,0.9439252614974976
504.0,V. Crespo,Acevedo,0.0,0.0,0.0,0.0,0.0,8.0,13.409465789794922,0.9439252614974976
511.0,V. Crespo,Malabia,0.0,0.0,0.0,0.0,1.5,8.0,12.89547061920166,0.950276255607605
693.0,V. Crespo,Velasco,0.0,0.0,1.0,0.0,0.0,8.0,11.620770454406738,0.9401088356971741
518.0,V. Crespo,R. S. Ortiz,0.0,0.0,0.0,0.0,0.0,8.0,12.89547061920166,0.950276255607605
692.0,V. Crespo,Velasco,0.0,0.0,0.0,0.0,0.0,8.0,11.620770454406738,0.9401088356971741
704.0,V. Crespo,Aguirre,0.0,0.0,0.0,0.0,0.0,8.0,11.839622497558594,0.9515738487243652
517.0,V. Crespo,R. S. Ortiz,0.0,0.0,0.0,0.0,0.0,8.0,12.89547061920166,0.950276255607605
510.0,V. Crespo,Malabia,0.0,0.0,0.0,0.0,1.5,8.0,13.152467727661133,0.9471007585525513
516.0,V. Crespo,R. S. Ortiz,0.0,0.0,0.0,0.0,0.0,8.0,12.89547061920166,0.950276255607605
691.0,V. Crespo,Velasco,0.0,0.0,0.0,0.0,0.0,8.0,11.321651458740234,0.9536231756210327
702.0,V. Crespo,Aguirre,0.0,0.0,0.0,0.0,0.0,8.0,11.839622497558594,0.9515738487243652
512.0,V. Crespo,Malabia,0.0,0.0,0.0,0.0,0.0,8.0,12.89547061920166,0.950276255607605
703.0,V. Crespo,Aguirre,0.0,0.0,0.0,0.0,1.0,8.0,11.839622497558594,0.9515738487243652
680.0,V. Crespo,Vera,0.0,0.0,0.0,0.0,0.25,8.0,11.321651458740234,0.9536231756210327
681.0,V. Crespo,Vera,0.0,0.0,0.0,0.0,0.5,8.0,11.321651458740234,0.9536231756210327
682.0,V. Crespo,Vera,0.0,0.0,0.0,0.0,0.5,8.0,11.321651458740234,0.9536231756210327
8.0,Belgrano,Congreso,0.0,0.0,0.0,0.0,0.0,8.0,10.846611022949219,0.9494949579238892
305.0,Belgrano,Amenabar,0.0,0.0,0.0,0.0,0.5,8.0,10.544400215148926,0.9325025677680969
327.0,Belgrano,Ciudad de la Paz,0.0,0.0,0.0,0.0,0.0,8.0,10.544400215148926,0.9325025677680969
7.0,Belgrano,Congreso,0.0,0.0,0.0,0.0,0.0,8.0,10.846611022949219,0.9494949579238892
5.0,Belgrano,Congreso,0.0,0.0,0.0,0.0,0.25,8.0,10.846611022949219,0.9494949579238892
6.0,Belgrano,Congreso,0.0,0.0,0.0,0.0,0.0,8.0,10.846611022949219,0.9494949579238892
260.0,Belgrano,Vidal,0.0,0.0,0.0,0.0,0.0,8.0,10.043587684631348,0.9331896305084229
9.0,Belgrano,Congreso,0.0,0.0,0.0,0.0,0.0,8.0,10.846611022949219,0.9494949579238892
283.0,Belgrano,Moldes,0.0,0.0,0.0,0.0,0.0,8.0,10.544400215148926,0.9325025677680969
245.0,Belgrano,Cramer,0.0,0.0,0.0,0.0,0.0,8.0,10.043587684631348,0.9331896305084229
350.0,Belgrano,Cabildo,0.0,0.0,0.0,1.0,0.75,8.0,10.544400215148926,0.9325025677680969
19.0,Belgrano,Manuel Ugarte,0.0,0.0,0.0,0.0,0.0,8.0,10.992971420288086,0.9434629082679749
18.0,Belgrano,Manuel Ugarte,0.0,0.0,0.0,0.0,0.0,8.0,10.992971420288086,0.9434629082679749
17.0,Belgrano,Manuel Ugarte,0.0,0.0,0.0,0.0,0.5,8.0,10.919791221618652,0.9464789032936096
15.0,Belgrano,Manuel Ugarte,0.0,0.0,0.0,0.0,0.5,8.0,10.846611022949219,0.9494949579238892
16.0,Belgrano,Manuel Ugarte,0.0,0.0,0.0,0.0,0.5,8.0,10.846611022949219,0.9494949579238892
436.0,Belgrano,11 de Septiembre,0.0,0.0,0.0,0.0,0.0,8.0,11.908884048461914,0.9628713130950928
435.0,Belgrano,11 de Septiembre,0.0,1.0,0.0,0.0,0.0,8.0,11.908884048461914,0.9628713130950928
437.0,Belgrano,Tunez,0.0,0.0,0.0,0.0,0.0,8.0,11.908884048461914,0.9628713130950928
68.0,Belgrano,Mendoza,0.0,0.0,0.0,0.0,0.0,8.0,10.89848518371582,0.9397590160369873
56.0,Belgrano,Olazabal,0.0,0.0,0.0,0.0,0.0,8.0,10.355463027954102,0.9554317593574524
67.0,Belgrano,Mendoza,0.0,0.0,0.0,0.0,0.0,8.0,10.89848518371582,0.9397590160369873
45.0,Belgrano,Blanco Encalada,0.0,0.0,0.0,0.0,0.0,8.0,10.355463027954102,0.9554317593574524
